AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|4|O|AZUAY|SANTA ISABEL|1715,1400|95513,4500|0,0000|0,0000|0,0000|172560,7600|38248,3100|0,0000|2532,5500|213341,6200|97228,5900
2025|4|L|PICHINCHA|QUITO|53943605,5100|9019670,5000|97497,9400|31921,7200|82732,0300|39004255,7100|6616994,9000|243057,8500|1024663,3800|48173508,2700|63175427,7000
2025|4|M|EL ORO|SANTA ROSA|1396148,0900|197125,0000|0,0000|33024,3500|0,0000|1072580,0300|105709,7600|0,0000|74944,1100|1368647,1700|1626297,4400
2025|4|M|PASTAZA|PASTAZA|1030022,5800|217672,5700|0,0000|9583,8700|3000,0000|698896,6600|88859,2700|1980,5700|31165,6000|847452,5400|1260279,0200
2025|4|P|GUAYAS|DURAN|76150,5600|3135205,0600|0,0000|0,0000|0,0000|969741,8100|554900,5600|0,0000|49816,5300|1574547,8500|3211355,6200
2025|4|N|MANABI|JAMA|210,9200|0,0000|0,0000|0,0000|0,0000|6758,4100|0,0000|0,0000|0,0000|6758,4100|210,9200
2025|4|S|EL ORO|MACHALA|2499105,3400|1480178,5000|0,0000|22825,5600|22164,0000|2443090,2300|666557,0000|2070,6600|93091,8500|3237055,0900|4024273,4000
2025|4|C|GUAYAS|DAULE|2440529,4600|3868373,0900|0,0000|681871,6600|168000,0000|2586710,6800|1481507,7400|391992,8400|44168,7300|5025228,0000|7158774,2100
2025|4|G|ESMERALDAS|ELOY ALFARO|1091926,6000|1862369,5900|0,0000|76195,2600|0,0000|1511731,4600|1008264,8800|270,5500|1042,5000|2604664,0800|3030491,4500
2025|4|S|GUAYAS|LOMAS DE SARGENTILLO|545,2000|23533,7300|0,0000|0,0000|0,0000|5655,5300|8711,3400|0,0000|0,0000|14366,8700|24078,9300
2025|4|H|IMBABURA|OTAVALO|331685,8900|1459227,0500|0,0000|288,4400|0,0000|445025,2000|1136667,1100|0,0000|1221,7500|1588776,4300|1791201,3800
2025|4|N|IMBABURA|IBARRA|2463612,1000|103899,2500|7414,6300|102027,8400|50628,2400|869747,5300|156497,6200|26,1000|42782,9000|1126447,6400|2727582,0600
2025|4|K|MANABI|PORTOVIEJO|61250,7400|1726295,2100|0,0000|0,0000|0,0000|701603,4800|935287,0100|0,0000|12413,6300|1649304,1200|1787545,9500
2025|4|Q|CHIMBORAZO|ALAUSI|1902,6600|2766,5900|0,0000|0,0000|0,0000|7216,4000|10459,9900|0,0000|401,6500|18078,0400|4669,2500
2025|4|B|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|156523,2600|26796,5700|0,0000|349696,8700|0,0000|345944,4500|20547,1800|4743,4200|3012,7100|377522,8200|533016,7000
2025|4|N|IMBABURA|OTAVALO|101522,1300|15752,9600|0,0000|34342,4800|0,0000|51884,6200|17889,6900|2,0000|6347,1400|77299,6600|151617,5700
2025|4|G|SANTA ELENA|SALINAS|3391141,0500|4740235,1900|0,0000|697306,4200|179848,6700|3775628,7900|3789852,7400|53569,8300|135714,4600|8491263,7300|9008531,3300
2025|4|A|AZUAY|PUCARA|191,9000|15166,2900|0,0000|0,0000|0,0000|4703,9500|21655,4200|0,0000|1814,0000|28173,3700|15358,1900
2025|4|J|PICHINCHA|MEJIA|123635,4700|3750,8600|0,0000|0,0000|0,0000|95709,7500|8569,4400|0,0000|5796,4000|110170,9000|127386,3300
2025|4|P|IMBABURA|IBARRA|210237,1500|2788497,1300|0,0000|0,0000|3094,0000|673700,3500|331367,1700|5048,8000|121826,1700|1138737,0200|3001828,2800
2025|4|M|CARCHI|TULCAN|894203,5500|515916,2500|0,0000|0,0000|1200,0000|482884,8000|404184,1400|53,3500|47655,6300|953867,1500|1411319,8000
2025|4|A|MANABI|TOSAGUA|16535,7000|566025,0000|0,0000|0,0000|0,0000|54892,0300|149456,2300|249261,1000|11349,4900|465703,6600|582560,7000
2025|4|O|LOJA|ESPINDOLA|0,0000|1899,5700|0,0000|0,0000|0,0000|133726,6300|11901,7800|0,0000|530,0000|146158,4100|1899,5700
2025|4|G|CHIMBORAZO|GUANO|865425,4300|119117,3900|0,0100|39101,5900|0,0000|773158,2700|190794,6500|248740,3600|10013,8300|1266276,6200|1023644,4200
2025|4|T|MANABI|BOLIVAR|1152,9400|0,0000|0,0000|0,0000|0,0000|11,4900|0,0000|0,0000|0,0000|11,4900|1152,9400
2025|4|O|GUAYAS|GUAYAQUIL|2154564,8600|14442960,4000|32703,8000|0,0000|24669,1700|36950782,3200|11512498,9000|52633,8700|105255,6700|48626719,8200|16654898,2300
2025|4|G|GUAYAS|NOBOL|1882589,7900|1010470,0300|0,0000|85658,9700|27060,5000|1806787,2300|808028,4000|0,1000|25787,0200|2690443,0500|3005779,2900
2025|4|F|LOS RIOS|VENTANAS|176065,2100|4202,0000|0,0000|0,0000|0,0000|72083,3700|12000,9900|0,0000|0,0000|86223,0300|180267,2100
2025|4|V|MANABI|MANTA|282,6100|5000,0000|0,0000|0,0000|0,0000|252,5200|0,0000|0,0000|0,0000|252,5200|5282,6100
2025|4|B|LOJA|CATAMAYO|0,0000|12000,0000|0,0000|21043,7500|0,0000|11779,5700|1546,2100|0,0000|0,0000|13325,7800|33043,7500
2025|4|G|LOJA|CELICA|168756,8200|232373,2600|0,0000|9328,5100|0,0000|165739,2100|229266,7300|0,0000|4211,6500|413604,1400|410458,5900
2025|4|S|AZUAY|SIGSIG|20374,6800|35042,0200|0,0000|0,0000|0,0000|24026,7200|9272,3200|0,0000|5783,6300|39327,9900|55416,7000
2025|4|I|GUAYAS|GUAYAQUIL|50836150,5700|5899450,7900|2243992,2500|4410,0400|54181,5900|25062249,5100|16390041,4800|1193930,0700|707768,4200|43710743,1200|59038185,2400
2025|4|A|GUAYAS|PALESTINA|22830,3300|1251765,8400|0,0000|0,0000|0,0000|107689,7100|986457,1800|0,0000|12464,8000|1106611,6900|1274596,1700
2025|4|M|CHIMBORAZO|CHAMBO|29963,0200|6483,8600|0,0000|362,8800|0,0000|88170,8200|15073,5100|0,0000|10146,0000|132433,5500|36809,7600
2025|4|P|CHIMBORAZO|GUANO|3821,8900|32188,7700|0,0000|0,0000|0,0000|9407,0900|2179,4300|0,0000|2340,0000|13930,8600|36010,6600
2025|4|Q|AZUAY|GUALACEO|36261,0800|202401,2400|0,0000|0,0000|0,0000|205815,2800|209828,7700|0,0000|1057,8700|416701,9200|238662,3200
2025|4|N|GUAYAS|DURAN|4516269,1600|680662,5600|0,0000|0,0000|12559553,2800|2485226,1300|12817729,3300|74806,9400|39578,8700|15459740,0900|17756485,0000
2025|4|A|BOLIVAR|ECHEANDIA|13314,6700|685573,7500|0,0000|0,0000|0,0000|34601,1900|401469,7000|0,0000|7521,7000|443592,5900|698888,4200
2025|4|B|EL ORO|PIÑAS|319779,8800|244930,6100|0,0000|0,0000|837729,7400|286175,8900|67533,9300|0,0000|2638,5500|363091,3500|1402440,2300
2025|4|M|CARCHI|BOLIVAR|89318,3100|3043,7000|0,0000|0,0000|0,0000|43883,5100|8023,8600|0,0000|0,0000|62447,1500|92362,0100
2025|4|S|ESMERALDAS|ESMERALDAS|354563,1800|445148,1800|0,0000|5436,7200|2300,0000|541126,5300|349439,4300|8352,8600|26678,1000|973076,4700|807448,0800
2025|4|L|GUAYAS|SALITRE|19979,6300|710,0000|0,0000|0,0000|0,0000|6740,7200|2831,7500|0,0000|0,0000|9572,4700|20689,6300
2025|4|N|EL ORO|HUAQUILLAS|16346,3800|2060,3000|0,0000|838,9500|0,0000|14237,8000|3930,4500|0,0000|120,0000|18288,2500|19245,6300
2025|4|L|GUAYAS|BALAO|22691,4100|0,0000|0,0000|0,0000|0,0000|2336,1300|17735,5600|0,0000|0,0000|20365,3000|22691,4100
2025|4|F|CAÑAR|CAÑAR|203542,6900|140419,3600|0,0000|0,0000|0,0000|119894,7600|4073,8100|0,0000|23324,4400|194952,0000|343962,0500
2025|4|G|MANABI|TOSAGUA|2845918,5200|2945328,1500|0,0000|288820,1500|0,0000|3004895,5100|2400264,8500|0,0000|24524,9100|5806306,2800|6080066,8200
2025|4|I|MANABI|JAMA|35716,1000|9110,3600|0,0000|0,0000|0,0000|21102,6000|8022,8900|0,0000|200,0000|29425,4900|44826,4600
2025|4|S|PASTAZA|PASTAZA|308764,6400|176689,7000|0,0000|1,0100|0,0000|352005,5800|115783,6200|107,8600|73990,8400|553639,1500|485455,3500
2025|4|Q|GUAYAS|SAMBORONDON|646661,7800|4097474,6100|0,0000|0,0000|0,0000|1317655,0600|1201803,8800|110030,6600|21377,2000|2658210,5900|4744136,3900
2025|4|R|GUAYAS|MILAGRO|42700,3300|29509,5800|0,0000|0,0000|0,0000|73774,5500|21507,7000|0,0000|1452,7700|97201,6300|72209,9100
2025|4|N|PICHINCHA|QUITO|116123989,1800|26206029,3000|174190,5400|13673,8800|4682021,3500|49878560,8300|16872562,6200|2418476,9600|4090116,6100|75654055,7200|147199904,2500
2025|4|A|CARCHI|MONTUFAR|54862,9100|815627,4200|0,0000|0,0000|0,0000|134081,7300|485040,2200|347,0000|2317,1200|621942,5800|870490,3300
2025|4|A|LOS RIOS|MOCACHE|107891,2100|7340931,5500|0,0000|3886,5900|297543,4400|1039419,6600|3933406,5500|0,0000|66545,4900|5044253,2800|7750252,7900
2025|4|G|EL ORO|PASAJE|5135128,4700|7657496,6500|0,0000|466645,5000|3388693,3600|5555552,5200|9167515,4600|13168,4500|247061,3400|15559673,6200|16647963,9800
2025|4|I|LOS RIOS|VINCES|40735,2800|109113,1300|0,0000|0,0000|0,0000|77988,0100|93115,5400|0,0000|2766,7000|173870,2500|149848,4100
2025|4|H|LOJA|QUILANGA|0,0000|1211,0000|0,0000|0,0000|0,0000|273,6800|0,0000|0,0000|0,0000|273,6800|1211,0000
2025|4|C|EL ORO|ARENILLAS|26720,9600|131280,1200|0,0000|0,0000|0,0000|63670,6900|117057,5200|0,0000|0,0000|183746,0500|158001,0800
2025|4|F|ZAMORA CHINCHIPE|ZAMORA|684827,7900|1496768,4000|0,0000|0,0000|0,0000|818308,4400|1644693,1100|0,0000|9240,2000|2522954,9900|2181596,1900
2025|4|A|TUNGURAHUA|SANTIAGO DE PILLARO|12314,7300|3818884,1900|0,0000|847,1400|0,0000|227744,8300|2845757,4600|612832,1800|50018,8200|3744637,1600|3832046,0600
2025|4|G|PICHINCHA|PEDRO MONCAYO|4036462,2300|4043046,3800|0,0000|212248,8500|4889037,1000|5434868,8400|5206005,4100|857353,2800|229159,5000|11948465,1200|13180794,5600
2025|4|H|SANTA ELENA|LA LIBERTAD|1291149,8000|3379535,1000|0,0000|0,0000|18084,7800|1511596,3200|1705381,3700|0,0000|17242,6700|3235140,2400|4688769,6800
2025|4|M|PICHINCHA|PEDRO MONCAYO|229298,1000|43434,3700|0,0100|0,0000|50629,8300|124395,0000|32167,9300|0,0000|4745,1500|169779,3800|323362,3100
2025|4|A|MANABI|PORTOVIEJO|213528,4600|3759083,1600|0,0000|12017,5000|0,0000|530288,4800|3306275,8400|803,3900|54080,1100|3892286,0100|3984629,1200
2025|4|M|LOJA|GONZANAMA|48720,6000|1762,7300|0,0000|56097,1500|0,0000|91211,3900|6811,6600|0,0000|170,0000|173924,1900|106580,4800
2025|4|F|ESMERALDAS|QUININDE|55538,7400|4506,4300|0,0000|39265,5000|0,0000|126132,4400|8619,9600|0,0000|9851,5700|204614,7500|99310,6700
2025|4|Q|AZUAY|CUENCA|3011975,4600|17464424,5900|0,0000|0,0000|0,0000|8875954,8600|11394036,7400|155280,3100|180290,2700|20621187,5100|20476400,0500
2025|4|G|ESMERALDAS|RIO VERDE|678804,6900|2625209,6600|0,0000|159255,4400|0,0000|796182,6100|2011276,9000|0,0000|13612,0800|2997498,6700|3463269,7900
2025|4|S|IMBABURA|COTACACHI|64753,4900|35105,0100|0,0000|0,0000|550,0000|111296,8900|21541,3400|0,0000|2093,5000|135459,9100|100408,5000
2025|4|C|MANABI|MONTECRISTI|25166613,5000|51500337,5700|0,0000|115352,6000|45575260,4900|18587306,5300|77521247,1600|24515591,1100|144952,7000|121082031,2700|122357564,1600
2025|4|C|PICHINCHA|CAYAMBE|2039729,5100|1606829,6700|0,0000|79379,7600|2228,0000|1444170,1200|1161458,2300|0,0000|86483,0300|2760105,6000|3728166,9400
2025|4|N|MANABI|JIPIJAPA|75181,3900|2655,4500|36336,0200|0,0000|0,0000|22979,4600|12536,2300|0,0000|16350,9900|51866,6800|114172,8600
2025|4|H|PASTAZA|PASTAZA|252660,8000|1185879,3100|0,0000|465,0000|2576,8000|412455,9100|756892,1600|4188,4300|30063,0500|1209104,2100|1441581,9100
2025|4|R|LOJA|CHAGUARPAMBA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|4|L|ESMERALDAS|SAN LORENZO|15036,9000|2364,0500|0,0000|0,0000|0,0000|12938,4200|872,1200|0,0000|0,0000|13810,5400|17400,9500
2025|4|E|AZUAY|CUENCA|3739086,1700|6454590,7400|0,0000|0,0000|213628,8500|4444846,0200|471643,3900|88692,9100|45025,6200|5053541,9700|10407305,7600
2025|4|N|ORELLANA|AGUARICO|8027,5600|0,0000|0,0000|0,0000|0,0000|2569,0000|0,0000|0,0000|0,0000|2569,0000|8027,5600
2025|4|F|GUAYAS|BALZAR|93385,0500|3607,0500|0,0000|150,0000|0,0000|228243,5200|10185,2600|0,0000|1395,3600|244660,8900|97142,1000
2025|4|G|LOJA|SARAGURO|1207345,2900|707555,3700|0,0000|35664,1500|0,0000|1423236,1800|674533,7200|0,0000|13206,7800|2190155,7900|1950564,8100
2025|4|C|MANABI|JARAMIJO|2011762,2500|31737861,1900|0,0000|77862,6300|48610791,5300|9077024,8900|35683490,7400|31914925,7700|263642,6300|77405279,8500|82438277,6000
2025|4|M|CAÑAR|SUSCAL|19902,5600|435,0000|0,0000|0,0000|0,0000|11296,7400|139945,8500|0,0000|0,0000|151296,3600|20337,5600
2025|4|L|LOS RIOS|VINCES|320314,9800|534442,7800|0,0000|0,0000|0,0000|447016,3800|768214,1200|0,0000|0,0000|1215230,5000|854757,7600
2025|4|L|EL ORO|PORTOVELO|23521,1800|5418,0900|0,0000|0,0000|0,0000|14371,4500|4255,4400|0,0000|0,0000|18686,7400|28939,2700
2025|4|M|TUNGURAHUA|BAÑOS DE AGUA SANTA|573136,3600|161028,4200|19,5600|189,1400|0,0000|190193,4700|29924,9900|57310,2100|3521,8800|289126,1300|734373,4800
2025|4|A|GUAYAS|PLAYAS|318256,3700|3295150,2200|0,0000|0,0000|0,0000|992371,2200|1490335,4400|0,0000|5202,9500|2495228,6900|3613406,5900
2025|4|I|GALAPAGOS|ISABELA|148049,7400|335012,4100|1252,7000|0,0000|0,0000|195872,6300|87380,9000|125,9300|9439,3800|292842,7400|484314,8500
2025|4|M|LOS RIOS|BUENA FE|182896,9800|104056,3300|0,0000|1637,3900|0,0000|138046,4300|49641,6900|2984,2000|5438,0800|199998,1900|288590,7000
2025|4|N|CHIMBORAZO|COLTA|824,6800|0,0000|0,0000|0,0000|0,0000|563,3800|74,5000|0,0000|0,0000|637,8800|824,6800
2025|4|H|CARCHI|ESPEJO|13322,9700|135229,7800|0,0000|746,3800|0,0000|29503,9900|127802,6100|0,0000|62,5000|158381,4200|149299,1300
2025|4|G|CARCHI|MONTUFAR|884480,6500|2874664,2100|13,8900|60072,6400|0,0000|962578,9900|2699862,6000|0,0000|72250,7300|3763527,0700|3819231,3900
2025|4|Q|LOS RIOS|BABAHOYO|46655,0500|1675916,5800|0,0000|0,0000|0,0000|1868328,0500|1569721,2400|0,0000|10924,8200|3449068,1500|1722571,6300
2025|4|A|EL ORO|EL GUABO|238571,4200|18893137,8600|0,0000|0,0000|190610,0000|2269293,4400|9625053,2600|78777,0600|417697,5900|12437195,2300|19322319,2800
2025|4|O|LOS RIOS|BABAHOYO|3449,4600|290769,7800|0,0000|0,0000|0,0000|3812334,7900|560158,1300|0,0000|11,0000|4372503,9200|294219,2400
2025|4|F|MANABI|JIPIJAPA|145878,0500|416,0000|0,0000|1798,1200|0,0000|140701,6400|7563,6500|0,0000|13850,0000|178700,9500|148092,1700
2025|4|M|CARCHI|MONTUFAR|264136,9100|64920,6100|0,0000|0,0000|0,0000|153011,1000|41886,7900|1154,1500|4640,0200|227265,0900|329057,5200
2025|4|M|ZAMORA CHINCHIPE|YANTZAZA|678935,2100|147268,1400|0,0000|2726,6700|0,0000|644985,7700|113777,9900|16047,4700|5073,0700|836809,4100|828930,0200
2025|4|H|ORELLANA|LA JOYA DE LOS SACHAS|2497234,4600|2682627,0200|0,0000|26501,3700|0,0000|1328409,7300|874753,6900|259691,4500|64166,6200|2542557,1100|5206362,8500
2025|4|N|EL ORO|EL GUABO|135076,7100|4134,5300|0,0000|0,0000|0,0000|44564,5800|2306,7400|0,0000|679,7500|47600,7400|139211,2400
2025|4|R|ZAMORA CHINCHIPE|NANGARITZA|517,2100|30,0000|0,0000|0,0000|0,0000|65,9200|43,1300|0,0000|0,0000|109,0500|547,2100
2025|4|R|MANABI|24 DE MAYO|2212,9400|0,0000|0,0000|0,0000|0,0000|2136,0000|0,0000|0,0000|0,0000|2136,0000|2212,9400
2025|4|Q|LOJA|ESPINDOLA|0,0100|0,0000|0,0000|0,0000|0,0000|186,1900|24,2700|0,0000|0,0000|210,4600|0,0100
2025|4|F|GUAYAS|DURAN|4729638,5600|821113,2400|0,0000|55915,4000|72717,6100|2264719,0900|378339,4500|169284,1600|107676,9700|3035676,0500|5679384,8100
2025|4|M|MANABI|SAN VICENTE|110318,2200|17165,3500|0,0000|0,0000|0,0000|27387,7900|10631,5400|0,0000|1790,0000|43603,7800|127483,5700
2025|4|N|PICHINCHA|SAN MIGUEL DE LOS BANCOS|2138,0200|4196,4600|0,0000|0,0000|0,0000|17441,5700|4009,6800|0,0000|405,0000|21856,2500|6334,4800
2025|4|A|SANTA ELENA|SANTA ELENA|160766,4800|13244074,4600|0,0000|13861,1800|11249,7100|1451597,6200|8625994,0900|9325,5200|160535,0700|10290058,7400|13429951,8300
2025|4|P|MANABI|BOLIVAR|1199874,0200|57462,7900|0,0000|0,0000|0,0000|38319,4700|10596,3500|0,0000|55,0000|48970,8200|1257336,8100
2025|4|M|ESMERALDAS|QUININDE|758882,4100|624485,7200|0,0000|0,0000|120810,0000|607907,2600|138535,3700|548,5200|3455,5800|774921,2600|1504178,1300
2025|4|C|LOS RIOS|BABA|12516,1900|16785,0000|0,0000|0,0000|0,0000|13822,9200|3857,9700|0,0000|2190,0000|19870,8900|29301,1900
2025|4|R|LOJA|SARAGURO|2466,0200|2491,7500|0,0000|0,0000|324,9100|1789,0400|1369,3100|0,0000|260,0000|3418,3500|5282,6800
2025|4|F|EL ORO|PASAJE|527776,0600|6443,6000|0,0000|99115,8200|0,0000|312253,4500|31565,9700|0,0000|9357,7500|396189,6400|633335,4800
2025|4|I|PICHINCHA|RUMIÑAHUI|1420243,5000|133723,2700|42899,4500|8416,6700|0,0000|767543,8500|509442,5100|0,0000|58119,4500|1336614,0100|1605282,8900
2025|4|I|MANABI|SUCRE|90024,7900|29290,4300|25553,3500|0,0000|0,0000|60736,3900|55550,0000|0,0000|15899,0200|132282,1700|144868,5700
2025|4|G|SUCUMBIOS|PUTUMAYO|93708,9000|36306,4500|0,0000|8424,5100|0,0000|160511,5700|65191,5000|0,0000|1220,0000|243922,8400|138439,8600
2025|4|A|CHIMBORAZO|CHUNCHI|1025,8000|20559,4700|0,0000|0,0000|0,0000|6137,0500|4078,8400|0,0000|0,0000|10215,8900|21585,2700
2025|4|S|EL ORO|EL GUABO|1192051,6000|312236,7600|0,0000|0,0000|0,0000|1179132,2100|408235,1000|72,2800|47977,9400|1638794,3800|1504288,3600
2025|4|L|CARCHI|BOLIVAR|2720,0400|3063,0000|0,0000|0,0000|0,0000|8263,4200|5476,4300|0,0000|0,0000|13739,8500|5783,0400
2025|4|P|AZUAY|GUALACEO|7034,1400|91036,6300|0,0000|0,0000|0,0000|19336,2600|23790,0900|0,0000|16124,9000|59289,3500|98070,7700
2025|4|C|EL ORO|BALSAS|62889,6300|2337441,1900|0,0000|0,0000|0,0000|47908,0300|1981208,5100|0,0000|16168,0500|2046188,4000|2400330,8200
2025|4|A|COTOPAXI|SIGCHOS|2137,1800|33552,8500|0,0000|0,0000|0,0000|27714,7600|935,9900|0,0000|845,0000|29495,7500|35690,0300
2025|4|A|GUAYAS|MILAGRO|545998,4000|4262629,5200|0,0000|0,0000|936853,5400|796783,6200|2806443,3300|13894,0000|74655,9300|3693711,1900|5745481,4600
2025|4|H|TUNGURAHUA|BAÑOS DE AGUA SANTA|334481,7300|2353682,7200|0,0000|480,0000|0,0000|374491,9200|1931035,5100|0,0000|16929,8600|2322482,2600|2688644,4500
2025|4|L|IMBABURA|IBARRA|1771415,1700|249596,2600|15,0000|0,0000|0,0000|526474,2000|246485,0700|243788,3800|23534,8300|1046763,8700|2021026,4300
2025|4|M|BOLIVAR|CHIMBO|106757,2200|21495,1200|0,0000|0,0000|0,0000|42367,0000|29594,9200|0,0000|240,0000|74683,1300|128252,3400
2025|4|J|TUNGURAHUA|AMBATO|1906619,0900|20200,1800|0,0000|0,0000|8044,3300|1006014,3000|73157,1900|15144,1200|49554,9600|1144556,4100|1934863,6000
2025|4|N|MANABI|SUCRE|23939,6100|31057,2300|0,0000|0,0000|0,0000|9246,7100|4871,6100|0,0000|585,8500|14704,1700|54996,8400
2025|4|G|MANABI|SAN VICENTE|741299,3400|1224255,7100|0,0000|21001,8300|0,0000|837440,1900|985114,2700|0,0000|27165,0000|1862633,1000|1986556,8800
2025|4|O|MANABI|SAN VICENTE|0,0000|10987,7400|0,0000|0,0000|0,0000|160878,0600|45,5700|13114,8700|0,0000|174038,5000|10987,7400
2025|4|A|NAPO|QUIJOS|10806,7600|105284,0300|0,0000|0,0000|0,0000|15042,7000|85640,6700|4103,6200|221,6000|105008,5900|116090,7900
2025|4|N|GUAYAS|PALESTINA|1331,7400|9094,2700|0,0000|0,0000|0,0000|7290,1200|538,4500|0,0000|5907,0000|13735,5700|10426,0100
2025|4|P|GALAPAGOS|SAN CRISTOBAL|16754,5500|5995,6500|0,0000|0,0000|0,0000|12105,5600|8746,5200|0,0000|0,0000|20852,0800|22750,2000
2025|4|P|AZUAY|OÑA|100,0000|3186,8800|0,0000|0,0000|0,0000|2523,0100|3056,4300|0,0000|0,0000|5579,4400|3286,8800
2025|4|O|MANABI|PORTOVIEJO|14404,9500|722788,1900|0,0000|0,0000|0,0000|11583370,2300|3416810,0200|120,6300|47729,5500|15139959,3900|737193,1400
2025|4|F|SUCUMBIOS|PUTUMAYO|199962,5000|0,1000|0,0000|0,0000|0,0000|71148,4400|16484,4100|0,0000|2150,0000|89782,8500|199962,6000
2025|4|G|AZUAY|CHORDELEG|831026,1400|92426,5100|0,0000|9556,9900|0,0000|606166,6200|89882,1900|2353,7100|150,0000|708143,1300|933009,6400
2025|4|F|MORONA SANTIAGO|PABLO SEXTO|0,0000|0,0000|0,0000|0,0000|0,0000|4067,5600|278,7000|0,0000|0,0000|4346,2600|0,0000
2025|4|G|GUAYAS|CORONEL MARCELINO MARIDUEÑA|3477636,5700|505654,7100|0,0000|0,0000|169885,5000|2635317,2100|554005,1200|723619,6800|130,5000|3913186,8000|4153176,7800
2025|4|A|SUCUMBIOS|CUYABENO|10222,5700|71183,8900|0,0000|0,0000|0,0000|29149,2800|3666,9100|855,0000|0,0000|34423,5600|81406,4600
2025|4|F|MANABI|ROCAFUERTE|116072,2500|1308,8200|0,0000|0,0000|0,0000|114483,6800|1477,3700|0,0000|9927,0300|146916,7600|117381,0700
2025|4|F|MORONA SANTIAGO|MORONA|320661,2300|25416,5100|0,0000|12461,0100|0,0000|660336,3800|141345,6100|81,5000|11902,5000|912603,2700|358538,7500
2025|4|Q|PICHINCHA|CAYAMBE|53998,1700|203207,4700|0,0000|0,0000|0,0000|80906,7600|103751,8300|0,0000|14007,0400|198734,0800|257205,6400
2025|4|C|CAÑAR|CAÑAR|92806,4900|526262,2800|0,0000|3296,9600|0,0000|89932,4600|460104,6400|368,2200|7528,0000|559556,1500|622365,7300
2025|4|R|ZAMORA CHINCHIPE|YANTZAZA|14870,7300|3027,1900|0,0000|0,0000|0,0000|14427,3100|3857,4900|0,0000|2936,7500|21221,5500|17897,9200
2025|4|M|TUNGURAHUA|TISALEO|50550,3200|6993,6900|0,0000|0,0000|0,0000|27674,6900|3025,2200|0,0000|333,2200|31037,8900|57544,0100
2025|4|F|EL ORO|EL GUABO|65596,8700|762093,6800|0,0000|0,0000|0,0000|156211,6900|23094,7200|28826,3400|1666,4500|211056,8700|827690,5500
2025|4|M|GUAYAS|PEDRO CARBO|56481,2600|20226,0500|0,0000|0,0000|0,0000|33699,8700|14399,6200|0,0000|1118,0000|49489,8700|76707,3100
2025|4|F|LOS RIOS|MOCACHE|0,0100|200,0000|0,0000|0,0000|0,0000|15743,1200|1599,0500|0,0000|0,0000|17342,1700|200,0100
2025|4|J|GUAYAS|DAULE|838679,0800|113006,4200|0,0000|0,0000|21610,0000|392482,2200|93206,6300|8019,2000|24413,8300|518265,5900|973295,5000
2025|4|C|MANABI|24 DE MAYO|50346,1400|20809,1800|0,0000|0,0000|0,0000|46810,4600|4130,8200|0,0000|0,0000|50941,2800|71155,3200
2025|4|A|LOJA|SOZORANGA|0,0000|300,0000|0,0000|0,0000|0,0000|2957,7000|1629,4100|0,0000|207,0900|4794,2000|300,0000
2025|4|F|BOLIVAR|GUARANDA|375740,0400|12872,8200|0,0000|0,0000|0,0000|168042,8500|7534,1500|0,0000|15593,4300|214773,1600|388612,8600
2025|4|L|EL ORO|PIÑAS|64345,9900|66072,0900|0,0000|0,0000|0,0000|22466,2500|2003,5900|0,0000|407,9000|24877,7400|130418,0800
2025|4|O|CARCHI|ESPEJO|2283,9300|9767,1300|0,0000|0,0000|0,0000|93515,7400|28816,8200|0,0000|30621,0900|152953,6500|12051,0600
2025|4|K|LOJA|CATAMAYO|623,7600|0,0000|0,0000|0,0000|0,0000|8481,1500|3628,9600|0,0000|1032,5000|13142,6100|623,7600
2025|4|C|GUAYAS|SAN JACINTO DE YAGUACHI|2470697,5000|45167026,9000|0,0000|379,1900|29469634,9900|5412915,3400|38362797,4300|15893119,9600|50410,9700|59900904,3700|77107738,5800
2025|4|N|LOJA|MACARA|30089,2700|100782,3400|0,0000|0,0000|0,0000|222162,2000|5956,8800|7086,0000|7025,9500|246842,0700|130871,6100
2025|4|F|LOJA|ZAPOTILLO|220170,9600|0,0000|0,0000|6466,6700|0,0000|6096,4900|1255,4600|0,0000|111,8800|7491,0400|226637,6300
2025|4|R|MORONA SANTIAGO|TAISHA|7537,3900|0,0000|0,0000|0,0000|0,0000|1005,1800|597,8600|0,0000|444,5200|2047,5600|7537,3900
2025|4|Q|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|16659,6100|55475,8100|0,0000|0,0000|0,0000|18553,3800|14559,9000|0,0000|1879,6000|35000,0400|72135,4200
2025|4|I|LOJA|QUILANGA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|4|E|GUAYAS|DURAN|5017684,0900|1200377,2800|0,0000|1179,0000|146626,4200|3570858,6700|1163938,8200|132100,0600|39915,4000|4915277,4200|6365866,7900
